date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:41%20GMT	http://sfl.world/img/source/Turnip.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Turnip.png	(from https://sfl.world/)
12:16:41	432/432	---M--	200	added ('OK')	image/png	etag:%226791122d-1b0%22	https://sfl.world/img/source/Turnip.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Turnip.png	(from https://sfl.world/)
12:16:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:41%20GMT	http://sfl.world/img/source/Kale.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Kale.png	(from https://sfl.world/)
12:16:42	169/169	---M--	200	added ('OK')	image/png	etag:%226483505a-a9%22	https://sfl.world/img/source/Kale.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Kale.png	(from https://sfl.world/)
12:16:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:42%20GMT	http://sfl.world/img/source/Artichoke.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Artichoke.png	(from https://sfl.world/)
12:16:42	346/346	---M--	200	added ('OK')	image/png	etag:%2267911237-15a%22	https://sfl.world/img/source/Artichoke.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Artichoke.png	(from https://sfl.world/)
12:16:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:42%20GMT	http://sfl.world/img/source/Barley.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Barley.png	(from https://sfl.world/)
12:16:43	339/339	---M--	200	added ('OK')	image/png	etag:%22671a3f4b-153%22	https://sfl.world/img/source/Barley.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Barley.png	(from https://sfl.world/)
12:16:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:43%20GMT	http://sfl.world/img/source/Goblin%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Goblin%20Emblem.png	(from https://sfl.world/)
12:16:43	461/461	---M--	200	added ('OK')	image/png	etag:%22666b8ff4-1cd%22	https://sfl.world/img/source/Goblin%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Goblin%20Emblem.png	(from https://sfl.world/)
12:16:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:43%20GMT	http://sfl.world/img/source/Bumpkin%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Bumpkin%20Emblem.png	(from https://sfl.world/)
12:16:44	444/444	---M--	200	added ('OK')	image/png	etag:%22666b8ff2-1bc%22	https://sfl.world/img/source/Bumpkin%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Bumpkin%20Emblem.png	(from https://sfl.world/)
12:16:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:44%20GMT	http://sfl.world/img/source/Sunflorian%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Sunflorian%20Emblem.png	(from https://sfl.world/)
12:16:44	453/453	---M--	200	added ('OK')	image/png	etag:%22666b8fee-1c5%22	https://sfl.world/img/source/Sunflorian%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Sunflorian%20Emblem.png	(from https://sfl.world/)
12:16:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:44%20GMT	http://sfl.world/img/source/Nightshade%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Nightshade%20Emblem.png	(from https://sfl.world/)
12:16:45	447/447	---M--	200	added ('OK')	image/png	etag:%22666b8ff6-1bf%22	https://sfl.world/img/source/Nightshade%20Emblem.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Nightshade%20Emblem.png	(from https://sfl.world/)
12:16:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:45%20GMT	http://sfl.world/img/coin.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/coin.png	(from https://sfl.world/)
12:16:45	421/421	---M--	200	added ('OK')	image/png	etag:%22660cacbf-1a5%22	https://sfl.world/img/coin.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/coin.png	(from https://sfl.world/)
12:16:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:45%20GMT	http://sfl.world/robots.txt		(from https://sfl.world/)
